_type,url,date,text,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/LeaderMcConnell/status/1420509681173385219,2021-07-28 22:21:14+00:00,Al-Shabab is a terrorist group that wants to kill Americans. The Trump administration knew it. The Obama administration knew it. It’s not complicated. It is baffling that some Senators are upset that the U.S. is striking these terrorists. https://t.co/8N2O7ozvPV,Al-Shabab is a terrorist group that wants to kill Americans. The Trump administration knew it. The Obama administration knew it. It’s not complicated. It is baffling that some Senators are upset that the U.S. is striking these terrorists. https://t.co/8N2O7ozvPV,1.42E+18,McConnell,528,74,335,35,1.42E+18,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",https://studio.twitter.com,Twitter Media Studio,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/media/E7aXFcDXsAInm0Q.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1420488334422560773/pl/-a_yUoJYd54Z0GPU.m3u8?tag=14', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1420488334422560773/vid/640x360/YmVDA30HfT02xod2.mp4?tag=14', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1420488334422560773/vid/480x270/wZC1fu67hXqM10s1.mp4?tag=14', 'bitrate': 288000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1420488334422560773/vid/1280x720/1zxqyC3VNrjuyq_5.mp4?tag=14', 'bitrate': 2176000}], 'duration': 263.23, 'views': 20754}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeaderMcConnell/status/1420498904450281475,2021-07-28 21:38:25+00:00,"Based on a commitment from Leader Schumer to Senators Portman and Sinema that the Portman-Sinema amendment to be filed will be the substitute amendment, I will vote to proceed to the bipartisan infrastructure bill.","Based on a commitment from Leader Schumer to Senators Portman and Sinema that the Portman-Sinema amendment to be filed will be the substitute amendment, I will vote to proceed to the bipartisan infrastructure bill.",1.42E+18,McConnell,2530,603,4843,522,1.42E+18,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeaderMcConnell/status/1420392160315285510,2021-07-28 14:34:15+00:00,"More than 80% of Americans are worried about the rising cost of living. More than 70% are worried about slamming our economy with big tax hikes. 

But Democrats’ big priority is another reckless taxing &amp; spending spree that would give Americans $3.5T more reasons to worry.","More than 80% of Americans are worried about the rising cost of living. More than 70% are worried about slamming our economy with big tax hikes. 

But Democrats’ big priority is another reckless taxing &amp; spending spree that would give Americans $3.5T more reasons to worry.",1.42E+18,McConnell,2360,313,1655,183,1.42E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeaderMcConnell/status/1420043206335549450,2021-07-27 15:27:38+00:00,The Senate is grieving this morning. Our prayers are with the family of our dear friend and former colleague Senator Mike Enzi at this tragic time which has come entirely too soon. https://t.co/l53U0K1E6O,The Senate is grieving this morning. Our prayers are with the family of our dear friend and former colleague Senator Mike Enzi at this tragic time which has come entirely too soon. https://t.co/l53U0K1E6O,1.42E+18,McConnell,540,76,464,27,1.42E+18,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",https://studio.twitter.com,Twitter Media Studio,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/media/E7UBH5eWEAMoBBS.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1420041525577326595/vid/480x270/E7mkl4R9J30BZwqp.mp4?tag=14', 'bitrate': 288000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1420041525577326595/vid/1280x720/ZzHSdiwF98EL7btL.mp4?tag=14', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1420041525577326595/pl/bv9Grdbw6V_npK9K.m3u8?tag=14', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1420041525577326595/vid/640x360/rzrdsTBmYeUyWJFH.mp4?tag=14', 'bitrate': 832000}], 'duration': 277.41, 'views': 31408}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeaderMcConnell/status/1419785644193325058,2021-07-26 22:24:10+00:00,"Just months ago, Americans were very optimistic. But on this Administration’s watch, that has plummeted. Higher inflation and costs, higher crime, COVID uptick, border crisis. Now most Americans are pessimistic.

Another reckless tax-and-spend spree will only make this worse. https://t.co/Qy9OvwsNWR","Just months ago, Americans were very optimistic. But on this Administration’s watch, that has plummeted. Higher inflation and costs, higher crime, COVID uptick, border crisis. Now most Americans are pessimistic.

Another reckless tax-and-spend spree will only make this worse. twitter.com/SRCC/status/14…",1.42E+18,McConnell,2618,218,1015,132,1.42E+18,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://twitter.com/SRCC/status/1419785155426856962'],['https://t.co/Qy9OvwsNWR'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/SRCC/status/1419785155426856962', 'date': '2021-07-26T22:22:14+00:00', 'content': ""POLL: Americans' optimism about the direction of the country has plummeted nearly 20 points. \n\n55% are now pessimistic.\n\nThe decline in optimism has occurred across the board among Democrats, Republicans, and independents. \n\nhttps://t.co/FlXMqRT8Im"", 'renderedContent': ""POLL: Americans' optimism about the direction of the country has plummeted nearly 20 points. \n\n55% are now pessimistic.\n\nThe decline in optimism has occurred across the board among Democrats, Republicans, and independents. \n\nabcnews.go.com/Politics/ameri…"", 'id': 1419785155426856962, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'SRCC', 'id': 19029580, 'displayname': 'Senate Republican Communications Center', 'description': 'Senate Republican Communications Center\nOffice of the Republican Leader Mitch McConnell', 'rawDescription': 'Senate Republican Communications Center\nOffice of the Republican Leader Mitch McConnell', 'descriptionUrls': None, 'verified': True, 'created': '2009-01-15T17:24:36+00:00', 'followersCount': 25084, 'friendsCount': 95, 'statusesCount': 3180, 'favouritesCount': 1378, 'listedCount': 166, 'mediaCount': 393, 'location': 'Washington, DC', 'protected': False, 'linkUrl': 'https://www.republicanleader.senate.gov/newsroom/leader-board', 'linkTcourl': 'https://t.co/jdTwRPwbYt', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1173582008867573767/_fRX4Jul_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/19029580/1568638730', 'url': 'https://twitter.com/SRCC'}, 'replyCount': 313, 'retweetCount': 132, 'likeCount': 368, 'quoteCount': 36, 'conversationId': 1419785155426856962, 'lang': 'en', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'outlinks': ['https://abcnews.go.com/Politics/americans-optimism-countrys-direction-year-drops-20-points/story?id=79036435'], 'tcooutlinks': ['https://t.co/FlXMqRT8Im'], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeaderMcConnell/status/1419749954562797568,2021-07-26 20:02:21+00:00,"This weekend, we received news that our friend and former colleague Sen. Mike Enzi was involved in a serious accident while riding his bike. I know members on both sides are very much thinking of Mike at this time. We are praying for his health and for the entire Enzi family.","This weekend, we received news that our friend and former colleague Sen. Mike Enzi was involved in a serious accident while riding his bike. I know members on both sides are very much thinking of Mike at this time. We are praying for his health and for the entire Enzi family.",1.42E+18,McConnell,205,80,705,31,1.42E+18,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeaderMcConnell/status/1419725501577433098,2021-07-26 18:25:11+00:00,"Glad to meet again with leaders of Kentucky’s Cuban American community today to discuss our shared commitment to stand against Cuba's brutal socialist regime.
 
The people of Cuba deserve our nation’s strong support. https://t.co/BLsZQ71B4Q","Glad to meet again with leaders of Kentucky’s Cuban American community today to discuss our shared commitment to stand against Cuba's brutal socialist regime.
 
The people of Cuba deserve our nation’s strong support. https://t.co/BLsZQ71B4Q",1.42E+18,McConnell,537,115,499,51,1.42E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E7Pg0SJXIAA50ZI?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E7Pg0SJXIAA50ZI?format=jpg&name=large'}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeaderMcConnell/status/1418277015820644354,2021-07-22 18:29:25+00:00,"COVID-19 cases are on the rise. Last month @CBP had 190,000 border encounters (most in 20+ yrs). 

But Democrats are talking about switching off extra border protections for the health emergency and stuffing amnesty into their reckless tax-and-spend spree later this year.","COVID-19 cases are on the rise. Last month @CBP had 190,000 border encounters (most in 20+ yrs). 

But Democrats are talking about switching off extra border protections for the health emergency and stuffing amnesty into their reckless tax-and-spend spree later this year.",1.42E+18,McConnell,1257,123,490,70,1.42E+18,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'CBP', 'id': 16613128, 'displayname': 'CBP', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/CBP'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeaderMcConnell/status/1418251936621604880,2021-07-22 16:49:46+00:00,"On this date in 1937, the Senate rejected FDR’s proposal to pack the Supreme Court. 

This attempted unprincipled power grab has been viewed as a huge mistake ever since.

Politicians taking over and delegitimizing the Court was an awful idea 84 years ago. It still is today.","On this date in 1937, the Senate rejected FDR’s proposal to pack the Supreme Court. 

This attempted unprincipled power grab has been viewed as a huge mistake ever since.

Politicians taking over and delegitimizing the Court was an awful idea 84 years ago. It still is today.",1.42E+18,McConnell,2291,431,2393,177,1.42E+18,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeaderMcConnell/status/1417952794737250307,2021-07-21 21:01:05+00:00,"Democrats are playing Russian roulette with taxpayer dollars. Their latest reckless tax and spending spree is threatening the stability of our economy, while their last one continues to dampen our recovery. https://t.co/uRFRlZwF4z","Democrats are playing Russian roulette with taxpayer dollars. Their latest reckless tax and spending spree is threatening the stability of our economy, while their last one continues to dampen our recovery. https://t.co/uRFRlZwF4z",1.42E+18,McConnell,1761,139,730,114,1.42E+18,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",https://studio.twitter.com,Twitter Media Studio,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/media/E62UdAaWUAIn_Cp.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1417952452662501383/pl/aawLF_tqC3ohZMid.m3u8?tag=14', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1417952452662501383/vid/640x360/yYFMnhp4EqQS9Uot.mp4?tag=14', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1417952452662501383/vid/480x270/DadoW9C-ZvZJtZgU.mp4?tag=14', 'bitrate': 288000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1417952452662501383/vid/1280x720/DqTke4eKOKQFRox7.mp4?tag=14', 'bitrate': 2176000}], 'duration': 54.521, 'views': 57860}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeaderMcConnell/status/1417911025643438087,2021-07-21 18:15:06+00:00,"President Biden campaigned on a pledge not to raise income taxes on the vast majority of Americans.
 
But Democrats’ reckless tax and spending spree would bring crushing new burdens down on homeowners and small businesses, like the many family farms with deep roots in Kentucky.","President Biden campaigned on a pledge not to raise income taxes on the vast majority of Americans.
 
But Democrats’ reckless tax and spending spree would bring crushing new burdens down on homeowners and small businesses, like the many family farms with deep roots in Kentucky.",1.42E+18,McConnell,1927,154,854,118,1.42E+18,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/LeaderMcConnell/status/1417882633170821127,2021-07-21 16:22:17+00:00,The White House’s response to Iran’s latest troublemaking has been to consider lifting sanctions and offering new concessions to produce a new nuclear deal. Iran just tried to kidnap an American. This is not the occasion to desperately reward bad behavior.,The White House’s response to Iran’s latest troublemaking has been to consider lifting sanctions and offering new concessions to produce a new nuclear deal. Iran just tried to kidnap an American. This is not the occasion to desperately reward bad behavior.,1.42E+18,McConnell,598,164,804,48,1.42E+18,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,
